0
40
0
25
0
25
0
40
0
12.5
-
25
37.5
37.5
15
0
20
12.5
0
80
0
0
70
25
75
50
10
0
10
100
10
100
60
37.5
70
87.5
0
50
0
25
100
40
50
15
60
62.5
12.5
0
0
0
0
35
0
0
100
50
40
87.5
0
0
0
0
75
62.5
0
87.5
10
0
0
0
0
0
0
10
25
0
0
0
12.5
0
100
0
0
10
25
62.5
0
0
0
45
60
0
50
0
0
50
50
50
87.5
0
100
0
0
0
0
0
0
40
40
25
25
50
12.5
0
30
0
70
10
75
25
0
0
60
0
37.5
35
0
87.5
80
87.5
100
80
100
37.5
80
10
50
0
40
100
0
100
0
75
0
0
0
0
75
70
0
70
0
100
0
75
0
12.5
0
0
-
0
0
0
-
100
50
25
60
100
15
10
0
40
0
0
0
0
10
70
0
90
70
0
40
0
0
0
0
0
0
40
40
90
100
50
0
87.5
0
0
75
0
10
50
0
80
12.5
10
40
25
0
37.5
87.5
10
0
0
10
0
0
0
15
0
50
0
0
0
25
90
40
0
12.5
50
50
0
0
60
-
0
0
25
10
0
0
75
62.5
0
0
75
0
30
37.5
25
87.5
-
80
0
0
0
0
0
37.5
0
0
75
20
75
0
0
37.5
30
0
20
0
0
0
0
0
12.5
100
75
15
60
60
0
0
0
0
50
12.5
0
0
50
0
62.5
0
15
100
12.5
100
0
50
0
50
50
0
0
50
0
35
90
0
60
50
0
0
0
0
0
70
0
60
0
30
0
50
0
37.5
100
100
0
37.5
0
0
12.5
100
87.5
0
30
30
0
50
50
0
12.5
0
10
75
0
0
100
0
50
12.5
0
50
12.5
30
50
50
40
40
87.5
12.5
12.5
0
0
100
10
0
12.5
0
0
50
60
90
-
0
62.5
0
0
70
40
0
62.5
40
0
0
0
0
0
12.5
0
0
0
75
15
0
30
55
0
0
85
0
0
15
25
25
10
15
0
50
80
20
0
0
85
70
0
0
70
0
0
0
50
10
12.5
0
100
25
0
0
50
0
0
0
40
0
70
50
80
0
0
87.5
0
0
0
50
50
0
0
35
0
0
0
0
50
0
0
50
0
10
0
0
10
37.5
0
0
0
10
20
62.5
37.5
0
85
0
10
0
15
40
0
0
100
30
0
45
20
12.5
20
0
12.5
0
0
0
0
60
50
0
20
50
50
0
0
90
35
-
0
0
40
70
90
60
40
0
0
37.5
12.5
0
0
75
12.5
10
50
80
0
50
25
25
0
0
10
0
50
0
0
50
0
0
50
0
80
37.5
20
0
0
0
25
0
25
62.5
50
0
25
100
30
0
50
50
100
10
0
70
0
25
12.5
0
0
0
50
40
0
12.5
20
0
50
0
37.5
0
30
40
0
0
10
0
0
25
0
70
0
0
0
30
10
0
0
60
100
0
0
62.5
40
30
75
40
90
70
35
20
0
87.5
0
0
87.5
0
12.5
10
10
0
62.5
40
62.5
30
25
20
0
25
80
0
0
0
0
0
0
62.5
0
0
12.5
0
75
60
0
30
0
0
0
0
0
0
10
25
0
10
0
30
60
0
0
20
10
50
0
0
0
0
0
0
0
0
100
0
20
10
0
85
0
0
70
0
0
0
0
25
62.5
0
40
90
25
0
50
0
25
70
30
0
10
0
0
37.5
65
20
25
50
12.5
25
62.5
50
10
80
15
0
0
37.5
0
15
0
12.5
0
12.5
10
50
0
0
0
0
50
37.5
0
10
100
50
25
0
0
0
0
0
0
60
15
0
50
37.5
0
50
0
0
0
0
0
50
0
0
0
37.5
50
20
15
40
0
0
0
0
0
40
60
0
10
0
0
80
0
10
12.5
0
30
0
0
100
0
0
10
90
25
30
0
60
12.5
100
0
0
0
0
0
90
62.5
90
0
0
0
0
20
75
62.5
70
60
40
40
10
10
87.5
100
50
87.5
0
0
62.5
40
100
12.5
62.5
70
62.5
0
0
45
0
100
80
0
75
0
100
0
75
75
50
37.5
0
0
0
75
20
0
0
40
25
65
37.5
0
87.5
60
30
0
12.5
12.5
0
0
0
0
12.5
40
12.5
90
100
100
0
0
12.5
0
37.5
40
40
0
0
87.5
0
0
0
75
100
0
85
0
0
0
12.5
37.5
0
60
75
25
0
0
0
12.5
50
20
0
0
10
0
0
10
40
0
50
12.5
30
0
70
70
0
0
100
62.5
0
12.5
62.5
12.5
100
80
0
30
75
80
0
0
12.5
12.5
60
50
37.5
12.5
25
60
0
12.5
12.5
0
0
0
0
0
0
100
0
75
40
-
37.5
40
20
0
0
0
0
0
0
50
50
50
37.5
90
60
75
50
60
0
0
0
0
0
0
80
0
87.5
0
-
75
90
-
25
90
40
100
37.5
75
30
25
100
75
75
100
85
65
-
100
0
0
20
30
0
0
12.5
0
65
0
10
